cadeia,osm_id,nome,marca,filial,tipo_comercio,morada_completa,rua,numero_porta,codigo_postal,cidade,telefone,email,website,horario,acessibilidade_cadeira_rodas,latitude,longitude
Dia,node/4919544786,Dia,Dia,,supermarket,Calle de Sangenjo 12,Calle de Sangenjo,12,28034,Madrid,,,,Mo-Sa 09:00-21:30; Su 09:00-14:30,,40.4841528,-3.702456
Dia,node/4920081980,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,42.0598597,-1.6046859
Dia,node/4922218421,Dia,Dia,,supermarket,Calle Armando Muñoz Calero 16,Calle Armando Muñoz Calero,16,30880,,+34 912 17 04 53,,https://www.dia.es,Mo-Sa 09:00-21:00,,37.4047816,-1.5866891
Dia,node/4927018523,Maxi Dia,Maxi Dia,,supermarket,Calle de Alicante 4,Calle de Alicante,4,28804,,,,,,,40.4860509,-3.3497085
Dia,node/4934967032,Dia,Dia,,supermarket,Avenida de Galicia 498,Avenida de Galicia,498,24410,Ponferrada,,,,Mo-Sa 09:00-21:00,,42.5755947,-6.6594024
Dia,node/4936290319,Dia,Dia,,supermarket,,,,,,,,,"Mo-Sa 09:00-21:00; Su,PH off",,43.4844191,-8.2352558
Dia,node/4937348723,Dialprix,Dialprix,,supermarket,,,,,,,,,Mo-Sa 08:45-22:00; Su 09:00-15:00,yes,39.4726129,-0.3842317
Dia,node/4937994444,Dia,Dia,,supermarket,,,,,,,,,,,41.6534915,-0.8761003
Dia,node/4939762300,Dia,Dia,,supermarket,,,,,,,,,,,43.2681673,-2.9261125
Dia,node/4947459324,Dia,Dia,,supermarket,,,,,,,,,,,37.9580004,-2.435505
Dia,node/4947560623,Dia,Dia,,supermarket,Avinguda de Barcelona 140,Avinguda de Barcelona,140,,,,,https://www.dia.es,"Mo-Su 09:00-14:00, 17:00-21:00",yes,41.0072479,0.9362458
Dia,node/4948961222,Dia,Dia,,supermarket,Carrer de Pere Aleixandre 21,Carrer de Pere Aleixandre,21,46006,València,,,,Mo-Sa 09:00-21:30,,39.4608482,-0.3634684
Dia,node/4955531402,Dia,Dia,,supermarket,,,,,,,,,,,42.5740179,-2.851375
Dia,node/4958625152,Alcampo Supermercado,La Plaza de DIA,,supermarket,,,,,,,,,,,40.031941,-3.6093147
Dia,node/4960344737,Dia,Dia,,supermarket,Calle Nueva 18,Calle Nueva,18,34190,Villamuriel de Cerrato,,,,Mo-Sa 09:00-21:00,,41.9476453,-4.5135586
Dia,node/4963591970,Dia,Dia,,supermarket,Calle de Sevilla,Calle de Sevilla,,23006,Jaén,,,,,,37.7783365,-3.7987764
Dia,node/4964943387,Dia,Dia,,supermarket,,,,,,,,,,,36.493986,-4.9918995
Dia,node/4970868723,Dia,Dia,,supermarket,Carrer del Molí 11,Carrer del Molí,11,,,,,https://www.dia.es,,,41.707371,2.8408047
Dia,node/4971222374,Dia,Dia,,supermarket,,,,,,,,,,,40.029841,-3.5939378
Dia,node/4985689060,La Plaza de DIA,La Plaza de DIA,,supermarket,Calle de Félix Latassa 25,Calle de Félix Latassa,25,,,,,,,,41.6418624,-0.8928537
Dia,node/4987459781,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,41.338061,1.6904556
Dia,node/4991663717,Dia,Dia,,supermarket,,,,,,,,,,,37.8235724,-5.2490202
Dia,node/5012312732,Dia,Dia,,supermarket,,,,,,,,,,yes,43.0472645,-2.2035876
Dia,node/5019534727,Dia,Dia,,supermarket,Camino Gándara Arriba s/n,Camino Gándara Arriba,s/n,,,+34 912 17 04 53,,https://www.dia.es,Mo-Sa 09:00-21:00,,43.6125985,-8.1410645
Dia,node/5030420226,Dia,Dia,,supermarket,,,,,,,,,,,43.3345367,-4.0625881
Dia,node/5045333623,Dia,Dia,,supermarket,,,,,,,,,,,41.3534569,1.7332305
Dia,node/5067184863,Dia,Dia,,supermarket,Calle Matías Barrio y Mier 12,Calle Matías Barrio y Mier,12,34840,Cervera de Pisuerga,,,,Mo-Sa 09:00-21:00,,42.8651218,-4.4978605
Dia,node/5081278121,Dia Market,Dia Market,,supermarket,,,,,,,,,,,42.6662872,-8.7218142
Dia,node/5081496687,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.3532202,-3.692282
Dia,node/5081719164,Dia,Dia,,supermarket,,,,,,,,,,,36.3498479,-5.2358294
Dia,node/5089609274,Dia,Dia,,supermarket,,,,,,,,,,,37.283805,-6.9452386
Dia,node/5091090276,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,"Mo-Th 09:30-14:30, 17:30-21:30; Fr, Sa 09:30-21:30",,37.3223888,-6.06612
Dia,node/5092103036,Dia,Dia,,supermarket,Calle del Pozo 32,Calle del Pozo,32,05600,El Barco de Ávila,,,,"Mo-Sa 09:00-14:00,17:00-20:00",,40.3560021,-5.5229315
Dia,node/5102785100,Dia Market,Dia Market,,supermarket,,,,,Portugalete,,,,,no,43.3207715,-3.0219513
Dia,node/5103722987,Dia,Dia,,supermarket,La Caridad - Rozadas 7,La Caridad - Rozadas,7,33750,A Caridá,,,,,,43.5496055,-6.8270818
Dia,node/5107932064,La Plaza de DIA,La Plaza de DIA,,supermarket,Calle de San Vicente Mártir 4,Calle de San Vicente Mártir,4,,,,,,Mo-Sa 09:00-21:30,,41.6440552,-0.8824441
Dia,node/5131396331,Dia,Dia,,supermarket,,,,,Algeciras,,,,,,36.1364619,-5.4567399
Dia,node/5132761323,Dia,Dia,,supermarket,Calle del Monasterio de Santo Domingo de Silos 5,Calle del Monasterio de Santo Domingo de Silos,5,47015,Valladolid,,,,Mo-Sa 09:00-21:30,,41.6454092,-4.7463059
Dia,node/5151320821,Dia,Dia,,supermarket,Carrer Avinyonet 2,Carrer Avinyonet,2,,,,,https://www.dia.es,,,42.26535,2.9517408
Dia,node/5178924650,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,43.5218653,-5.665303
Dia,node/5178924658,Dia Market,Dia Market,,supermarket,,,,,,,,,,,43.5230212,-5.6664576
Dia,node/5182032690,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,41.0523245,-0.1383905
Dia,node/5183495922,Dia,Dia,,supermarket,Camino de la Piedra,Camino de la Piedra,,,,,servicio.clientes@diagroup.com,https://www.dia.es,Mo-Sa 09:00-21:30,,37.9714962,-1.2073243
Dia,node/5185408354,Dia,Dia,,supermarket,Passatge del Puigneulós 1,Passatge del Puigneulós,1,,Girona,,,,,,41.9719174,2.8075483
Dia,node/5186368922,Dia,Dia,,supermarket,Carrer de València 566-564,Carrer de València,566-564,,,,,https://www.dia.es,Mo-Sa 09:00-21:00; Su 10:00-15:00,,41.4075009,2.183247
Dia,node/5189384103,Dia,Dia,,supermarket,,,,,,,,,,,43.1828707,-7.8920411
Dia,node/5204555590,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,41.403431,2.1334164
Dia,node/5207105113,Dia,Dia,,supermarket,,,,,,,,,,,40.2348621,-4.3918505
Dia,node/5208017222,Dia,Dia,,supermarket,,,,,,,,,,,43.3104897,-3.0558647
Dia,node/5208356216,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-19:00; Su 09:00-15:00,,41.4518788,2.206202
Dia,node/5265675998,Dia,Dia,,supermarket,,,,,,,,,,,41.0515027,-0.1406997
Dia,node/5269953821,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,41.6503399,-4.7308542
Dia,node/5270601142,Dia Market,Dia Market,,supermarket,,,,,,,,,,,41.5121367,2.1922891
Dia,node/5278517164,Dia,Dia,,supermarket,,,,,,,,,,,37.3371124,-5.8457022
Dia,node/5299921732,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,yes,41.437526,2.223087
Dia,node/5305332739,Dia,Dia,,supermarket,Barrio Llosacampo,Barrio Llosacampo,,,Renedo de Piélagos,,,,,,43.3545851,-3.9565878
Dia,node/5308241128,Dia,Dia,,supermarket,Calle Carril del Picón 6,Calle Carril del Picón,6,,Granada,,,,,,37.1767927,-3.6055876
Dia,node/5310245598,Dia,Dia,,supermarket,Paseo de la Zarcilla 6,Paseo de la Zarcilla,6,47151,Boecillo,,,,Mo-Sa 09:00-21:00,yes,41.5402993,-4.7023715
Dia,node/5312519899,La Plaza de DIA,La Plaza de DIA,,supermarket,Calle Madre Sacramento 30,Calle Madre Sacramento,30,,,,,,,,41.6498805,-0.8912938
Dia,node/5313842751,Dia,Dia,,supermarket,Calle Elvira de Hidalgo 7,Calle Elvira de Hidalgo,7,,,,,,,,41.6496713,-0.889409
Dia,node/5319528313,Dia,Dia,,supermarket,,,,,,,,,,,40.4445038,-3.610866
Dia,node/5319528314,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,40.4460443,-3.6091076
Dia,node/5320199336,Dia Market,Dia Market,,supermarket,,,,,,,,,,,41.5668934,2.0890925
Dia,node/5320487415,Dia,Dia,,supermarket,,,,,,,,,,,36.6088719,-5.8035485
Dia,node/5322628152,Casa Valencia,DIA,,supermarket,,,,,,,,,,,38.1061254,-6.3372075
Dia,node/5335604414,Dia,Dia,,supermarket,Avenida de Madrid 15,Avenida de Madrid,15,19400,Brihuega,,,,,,40.7629212,-2.8721297
Dia,node/5343902312,Dia,Dia,,supermarket,Calle Santiago Gotor Aisa 30,Calle Santiago Gotor Aisa,30,50550,Mallén,,,,Mo-Sa 09:00-21:00,,41.9002129,-1.4216883
Dia,node/5347995559,Dia,Dia,,supermarket,Calle Méjico,Calle Méjico,,,,,,,,,40.4260424,-3.5453358
Dia,node/5351414021,Sediaco,Dia,,supermarket,,,,,,,,,,,40.1081191,-5.9051743
Dia,node/5368844221,Dia,Dia,,supermarket,Calle de Vallehermoso 87,Calle de Vallehermoso,87,,,,,,Mo-Sa 09:00-21:30; Su 10:00-14:30,yes,40.4395518,-3.7083788
Dia,node/5370364986,Dia,Dia,,supermarket,Avenida de Madrid,Avenida de Madrid,,28500,Arganda del Rey,,,,Mo-Sa 10:00-20:00; Su 10:00-15:00,,40.3044695,-3.4563999
Dia,node/5387199426,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,41.5692672,2.0250057
Dia,node/5389669565,Dia,Dia,,supermarket,,,,,,,,,,,38.1659115,-6.6492895
Dia,node/5393421725,Dia Market,Dia,,supermarket,,,,,,,,,,,36.7305828,-4.4494892
Dia,node/5398098477,Dia,Dia,,supermarket,Calle de Carmen,Calle de Carmen,,,Torremolinos,,,https://www.dia.es,,yes,36.6109326,-4.503111
Dia,node/5403772176,Cada Día,Dia,,supermarket,,,,,,+34 912 17 04 53,,,"Mo-Sa 09:00-14:00,17:00-20:30",,37.7952642,-2.7791223
Dia,node/5404459828,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,36.468783,-6.2004281
Dia,node/5406888313,Dia,Dia,,supermarket,Paseo de los Plátanos 31,Paseo de los Plátanos,31,02450,Riópar,,,,"Mo-Sa 09:00-14:00,17:00-20:30",,38.498606,-2.4201029
Dia,node/5413212300,Claudia,Dia,,supermarket,,,,,,,,,,,43.6859538,-7.849167
Dia,node/5416301882,Dia,Dia,,supermarket,Calle de Juan Duque,Calle de Juan Duque,,,Madrid,,,,,,40.4113094,-3.7196122
Dia,node/5422292543,Dia,Dia,,supermarket,Calle la Industria 2-4,Calle la Industria,2-4,24195,Villaobispo de las Regueras,,,,Mo-Sa 09:30-21:00,,42.6136941,-5.5493485
Dia,node/5424794825,Dia,Dia,,supermarket,,,,,,,,,Mo-Su 09:00-21:30,yes,36.0158674,-5.6075254
Dia,node/5426295222,Dia,Dia,,supermarket,Serafin Esnaola plaza,Serafin Esnaola plaza,,,,,,,Mo-Sa 09:00-21:00,,43.324244,-1.9312958
Dia,node/5433189405,Dia,Dia,,supermarket,,,,28021,,,,,,limited,40.3457921,-3.7069426
Dia,node/5443144023,Dia,Dia,,supermarket,,,,,Zafra,,,https://dia.es,,,38.4251297,-6.4101067
Dia,node/5464894956,Dia,Dia,,supermarket,,,,,,,,,Mo-Su 09:00-21:00,,38.5631426,-6.3325994
Dia,node/5469440213,Dia Market,Dia Market,,supermarket,,,,,,,,,,,41.4910993,2.1446911
Dia,node/5473404996,Dia,Dia,,supermarket,Rúa Pai Crespo 52,Rúa Pai Crespo,52,36800,Redondela,+34 912 17 04 53,,https://www.dia.es/,,yes,42.2806705,-8.6104042
Dia,node/5491732820,Dia,Dia,,supermarket,Avenida de Eduardo Dato 22,Avenida de Eduardo Dato,22,41018,Sevilla,,,,,,37.3828993,-5.9745421
Dia,node/5491765284,Dia,Dia,,supermarket,Calle Cartuja 4,Calle Cartuja,4,41400,Écija,,,https://www.dia.es,Mo-Sa 09:00-14:00; Mo-Fr 17:00-21:00,,37.545211,-5.0787518
Dia,node/5508967360,Dia,Dia,,supermarket,Calle Cerrada 4,Calle Cerrada,4,47010,Valladolid,,,,Mo-Sa 09:00-22:00,,41.6597248,-4.7199942
Dia,node/5514318822,Dia,Dia,,supermarket,Barrio Rioseco,Barrio Rioseco,,39788,Guriezo,,,,,,43.365331,-3.3170297
Dia,node/5515273222,Dialprix,Dialprix,,supermarket,Carrer del Palau,Carrer del Palau,,,,,,,"Mo-Sa 09:00-14:00,17:00-21:00",,39.5941925,-0.5866245
Dia,node/5519001727,Dialprix,Dia,,supermarket,,,,,,,,,,,37.9788039,-0.684166
Dia,node/5530548669,Dia,Dia,,supermarket,Calle Ronda de los Huertos 27,Calle Ronda de los Huertos,27,49400,Fuentesaúco,,,,Mo-Sa 09:00-21:00,,41.234074,-5.4960109
Dia,node/5531275475,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,41.3980449,2.1941948
Dia,node/5537564361,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,yes,37.8889748,-4.7781577
Dia,node/5543380654,Dia,Dia,,supermarket,,,,,,,,,,,43.3491994,-4.0529399
Dia,node/5551529612,Dia,Dia,,supermarket,,,,,,,,,,,38.873172,-6.9693886
Dia,node/5551529617,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,Badajoz,,,,,,38.8703731,-6.9763885
Dia,node/5551556042,Dia,Dia,,supermarket,Avenida de la Buhaira,Avenida de la Buhaira,,41018,Sevilla,,,,,,37.3800582,-5.9795246
Dia,node/5558725919,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,Nava,,,,,,43.3586383,-5.5086346
Dia,node/5569729729,Dia,Dia,,supermarket,Carretera de Torrecaballeros,Carretera de Torrecaballeros,,40100,Real Sitio de San Ildefonso,,,,Mo-Sa 09:00-21:30,yes,40.9096554,-4.009604
Dia,node/5578505156,Dia,Dia,,supermarket,,,,,,,,,,,40.3989362,-3.6433303
Dia,node/5583539531,Dia,Dia,,supermarket,,,,,,,,,,,39.9626186,-4.8356813
Dia,node/5590254198,Dia,Dia,,supermarket,Rúa Emilio González López 92,Rúa Emilio González López,92,15011,A Coruña,,,,Mo-Sa 09:00-21:00,,43.3744273,-8.4314451
Dia,node/5591196626,Dia,Dia,,supermarket,,,,,,,,,,,40.4052022,-3.6805533
Dia,node/5609093939,Dia,Dia,,supermarket,,,,,,,,,,,42.3437156,-7.862876
Dia,node/5609631769,Dia,Dia,,supermarket,,,,,,,,,,,42.3414635,-7.867376
Dia,node/5615616231,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,41.6415873,-0.8923691
Dia,node/5623153422,Dia,Dia,,supermarket,Ronda de Zamenhof 153,Ronda de Zamenhof,153,08201,,,,https://www.dia.es,"Mo-Sa 09:00-14:00, 17:00-21:00",,41.55025,2.0994723
Dia,node/5637247120,Dia,Dia,,supermarket,,,,,,,,,,,43.2426128,-8.898204
Dia,node/5641998827,Dia Market,Dia Market,,supermarket,,,,,,,,,,,41.6077667,2.136098
Dia,node/5642271276,Dia,Dia,,supermarket,,,,,,,,,,,43.3485537,-4.0475763
Dia,node/5642286770,Dia,Dia,,supermarket,,,,,,,,,,,43.3478008,-4.045118
Dia,node/5645734999,Dia,Dia,,supermarket,,,,,,,,,,,39.421866,-0.793408
Dia,node/5650937521,Dia,Dia,,supermarket,Rúa de Curros Enríquez 25,Rúa de Curros Enríquez,25,15702,Santiago de Compostela,,,,Mo-Sa 09:00-21:30,,42.8754495,-8.5409029
Dia,node/5651937326,Dia,Dia,,supermarket,,,,,,,,,,,36.7275159,-4.4247456
Dia,node/5653581400,Dia,Dia,,supermarket,Ander Deuna kalea 9-13,Ander Deuna kalea,9-13,48960,Galdakao,,,,,,43.2185692,-2.8182868
Dia,node/5663190424,Dia,Dia,,supermarket,Avenida del Príncipe de Asturias 22,Avenida del Príncipe de Asturias,22,49012,Zamora,,,,Mo-Sa 09:00-21:30,,41.5108523,-5.737383
Dia,node/5676048714,Dia Market,Dia Market,,supermarket,,,,,,,,,,yes,38.7917989,-6.3779287
Dia,node/5678323765,Dia,Dia,,supermarket,,,,,,,,,,,38.7251851,-6.5369981
Dia,node/5683097560,Dia Market,Dia Market,,supermarket,,,,,,,,,,,38.8550725,-6.4527317
Dia,node/5696838225,Dia Market,Dia Market,,supermarket,,,,,,,,,,,37.9309501,-4.6761556
Dia,node/5715161161,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,41.6712691,-0.8766075
Dia,node/5717446874,Dia Market,Dia Market,,supermarket,,,,,,,,,,,41.6263492,2.6897598
Dia,node/5732027146,ALDIA,ALDIA,,supermarket,,,,,,,,,,limited,41.6377173,2.7299869
Dia,node/5749099871,Dia,Dia,,supermarket,,,,,,,,,,,39.1320011,-4.9379037
Dia,node/5750299701,Dialprix,Dia,,supermarket,,,,,,+34 900 107 010,,,Mo-Su 08:30-21:00,yes,28.4898344,-16.3163492
Dia,node/5761328528,Dia Market,Dia Market,,supermarket,Calle del Río Cieza 2,Calle del Río Cieza,2,39300,Torrelavega,,,,"Mo-Sa 09:00-14:00,17:00-20:00",,43.345855,-4.0597871
Dia,node/5764133364,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,41.6970484,2.7200387
Dia,node/5768059872,Dia Market,Dia Market,,supermarket,,,,,,,,,,,41.5423199,2.2637596
Dia,node/5773910028,Dia,Dia,,supermarket,,,,,,,,,,,39.3110324,-4.9089752
Dia,node/5777176836,Dia,Dia,,supermarket,,,,,,,,,,,39.1691801,-5.0451769
Dia,node/5777531044,Dia,Dia,,supermarket,Calle Filiberto Villalobos 145,Calle Filiberto Villalobos,145,37770,Guijuelo,,,,Mo-Sa 09:00-21:00,,40.5603374,-5.6724842
Dia,node/5780009412,Dialprix,Dia,,supermarket,Avinguda del Rei Jaume I 13,Avinguda del Rei Jaume I,13,,,,,,,no,38.5405053,-0.1350465
Dia,node/5780822603,Dia,Dia,,supermarket,,,,,,,,,,,37.3708759,-5.9769946
Dia,node/5792885639,Dialprix,Dialprix,,supermarket,,,,,,,,,,,28.0600273,-16.7331467
Dia,node/5798581507,Dia,Dia,,supermarket,Calle Arzobispo Apaolaza 21,Calle Arzobispo Apaolaza,21,,,,,,,,41.6395748,-0.897176
Dia,node/5808989929,Dia Market,Dia Market,,supermarket,,,,,,,,,,,41.5376779,2.1181557
Dia,node/5814683476,Dialprix,Dia,,supermarket,Carrer del Doctor Pérez Mateos 1,Carrer del Doctor Pérez Mateos,1,03550,San Juan de Alicante,+34 965650818,,https://dialprix.es/,,yes,38.3953091,-0.4343328
Dia,node/5825523038,Dia,Dia,,supermarket,,,,,,,,,,,39.0616993,-6.5037199
Dia,node/5830319561,Dialprix,Dialprix,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,39.4796781,-0.3778046
Dia,node/5830703811,Dia,Dia,,supermarket,,,,,,,,,,,40.4920723,-3.8733191
Dia,node/5843688639,Dia,Dia,,supermarket,Calle de Caleruega,Calle de Caleruega,,,Madrid,,,,,,40.4788226,-3.6708926
Dia,node/5845531878,Dia,Dia,,supermarket,,,,,,,,,,,36.2509819,-5.9683869
Dia,node/5851420404,Dia,Dia,,supermarket,,,,,,,,,,,42.1874086,-7.80473
Dia,node/5873648685,Dia,Dia,,supermarket,Carrer de la Conca de Tremp 57 - 59,Carrer de la Conca de Tremp,57 - 59,,,,,https://www.dia.es,"Mo-Th, Sa 09:00-14:30, 16:30-21:00; Fr 09:00-21:00",,41.4221312,2.156826
Dia,node/5877958987,Dia,Dia,,supermarket,,,,,,,,,,,39.2217155,-7.0004144
Dia,node/5896032771,Dia,Dia,,supermarket,,,,,,,,,,,39.0321049,-5.2370091
Dia,node/5896567112,Dia,Dia,,supermarket,Rúa Uruguai 22-24,Rúa Uruguai,22-24,15404,Ferrol,,,,,,43.4887642,-8.2189646
Dia,node/5912599609,Dia,Dia,,supermarket,,,,,,,,,,,41.6511529,-0.9285517
Dia,node/5913222678,Dia,Dia,,supermarket,Calle de Suecia 12,Calle de Suecia,12,28022,Madrid,,,,Mo-Sa 09:00-21:30; Su 10:00-14:30,,40.4219359,-3.6087903
Dia,node/5914745786,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,41.4085872,2.1579135
Dia,node/5919008627,Dialprix,Dia,,supermarket,,,,,,+34 964342123,,https://dialprix.es/,,,39.9839575,-0.0414381
Dia,node/5930838002,Dia,Dia,,supermarket,,,,,Chipiona,,,,,,36.7295042,-6.4262891
Dia,node/5938469091,Dia,Dia,,supermarket,,,,,,,,,,,36.9280906,-2.4614554
Dia,node/5953986182,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,41.3800213,2.0429367
Dia,node/5958591887,Dia,Dia,,supermarket,Calle Señor de la Expiracion,Calle Señor de la Expiracion,,18420,Lanjarón,,,,Mo-Sa 09:00-21:00,,36.918422,-3.4786761
Dia,node/5981205878,Dia Market,Dia Market,,supermarket,Calle Ventura Rodríguez 69,Calle Ventura Rodríguez,69,31012,,,,,,,42.8278657,-1.6655945
Dia,node/5989163585,Dia,Dia,,supermarket,,,,,,,,,,,38.9624955,-2.7435049
Dia,node/5992574285,Dia,Dia,,supermarket,,,,,,,,,,,38.7360143,-3.0100561
Dia,node/6031934920,Dia,Dia,,supermarket,Calle San Francisco 28,Calle San Francisco,28,,,,,,"Mo-Sa 09:00-14:30, 17:20-19:45",,36.9841254,-4.918736
Dia,node/6039039222,Dia,Dia,,supermarket,,,,,,,,,,,43.2839537,-2.1746171
Dia,node/6079564579,Dia Market,Dia Market,,supermarket,Calle Cristóbal Flores 8,Calle Cristóbal Flores,8,,,,,,,,39.4105466,-7.2470418
Dia,node/6114405215,Dia,Dia,,supermarket,Juan Bautista Uriarte kalea,Juan Bautista Uriarte kalea,,48960,Galdakao,,,,,,43.2299855,-2.8452641
Dia,node/6118581151,Dia Market,Dia Market,,supermarket,,,,,,,,,,,41.6133547,2.0831007
Dia,node/6124211891,Dia,Dia,,supermarket,Carretera de Matilla 38,Carretera de Matilla,38,47100,Tordesillas,,,,Mo-Sa 09:00-21:30,,41.5058104,-4.9964562
Dia,node/6128143122,Dia,Dia,,supermarket,,,,,,,,,,,43.4173844,-2.7283359
Dia,node/6140258760,Dia,Dia,,supermarket,Felip II 192,Felip II,192,,,,,https://www.dia.es,"Mo-Sa 09:00-14:00, 17:00-21:00; Su 09:00-14:00",,41.4257931,2.1801389
Dia,node/6146168842,Dia,Dia,,supermarket,,,,,,,,,,,39.4243324,-5.758409
Dia,node/6161951204,Dia,Dia,,supermarket,Avenida de Extremadura 112,Avenida de Extremadura,112,10460,Losar de la Vera,+34 912170453,,,,,40.1204351,-5.600288
Dia,node/6164319284,Dia,Dia,,supermarket,Calle de Elisa Muñoz Rodríguez 32,Calle de Elisa Muñoz Rodríguez,32,37300,Peñaranda de Bracamonte,,,,Mo-Sa 09:00-21:00,,40.9018022,-5.2022424
Dia,node/6166322042,Dia,Dia,,supermarket,Avenida de Pío XII 1,Avenida de Pío XII,1,45600,Talavera de la Reina,,,,,,39.9638961,-4.8194213
Dia,node/6166515785,Dia,Dia,,supermarket,,,,,,,,,,,37.9931978,-1.1379677
Dia,node/6169115206,Dia Market,Dia Market,,supermarket,Carrer de Can Bruixa 20-22,Carrer de Can Bruixa,20-22,08021,,,,,,,41.383764,2.1316434
Dia,node/6185508200,Dia,Dia,,supermarket,,,,,,,,,,,43.2953573,-2.9917723
Dia,node/6196917802,Dia,Dia,,supermarket,,,,,,,,https://dia.es,,,38.419086,-6.4122354
Dia,node/6203257907,Dialprix,Dia,,supermarket,,,,,,,,,,,39.4267528,-0.4149245
Dia,node/6216468803,Dia,Dia,,supermarket,Avinguda del País Valencià 46,Avinguda del País Valencià,46,12500,Vinaròs,,,,,,40.4693257,0.4729887
Dia,node/6251443038,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,Morea/Moreda,,,,,,43.1688016,-5.7387095
Dia,node/6257523365,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,38.9626695,-5.850193
Dia,node/6258715644,Dia Market,Dia Market,,supermarket,,,,,,,,,,,41.3771418,2.1342485
Dia,node/6265563397,Dia,Dia,,supermarket,Carrer de Mistral 16,Carrer de Mistral,16,46020,València,,,,Mo-Sa 09:00-21:30,,39.4849349,-0.3580045
Dia,node/6268665838,Dia,Dia,,supermarket,Passeig de la Zona Franca,Passeig de la Zona Franca,,,Barcelona,,,,Mo-Sa 09:00-21:00,yes,41.3623277,2.1378184
Dia,node/6291958263,Dia,Dia,,supermarket,,,,,,,,,Mo-Su 09:00-21:30,,40.4589356,-3.7112586
Dia,node/6291960499,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30; Su 10:00-14:30,yes,40.4578844,-3.7109715
Dia,node/6292962783,Dia,Dia,,supermarket,,,,,,,,,,,43.2990096,-2.924993
Dia,node/6299463785,Dia,Dia,,supermarket,Calle del Medio 41,Calle del Medio,41,,,+34 975 37 42 39,,,,,41.8378651,-3.0049283
Dia,node/6314181261,La Plaza de Dia,Dia,,supermarket,Alameda Capuchinos 14,Alameda Capuchinos,14,,,,,,Mo-Sa 09:00-21:30,,36.7297578,-4.4200712
Dia,node/6342901875,Dia Market,Dia Market,,supermarket,,,,,,,,,,,43.1691672,-5.7377961
Dia,node/6347006998,Dia,Dia,,supermarket,Calle de las Bárdenas 1,Calle de las Bárdenas,1,28915,Leganés,,,,,,40.3293215,-3.7532678
Dia,node/6353425548,Dia Market,Dia Market,,supermarket,,,,,,+34 912170453,,https://www.dia.es/,Mo-Sa 09:00-21:00; Su off,,43.4175529,-3.8457392
Dia,node/6353432027,Dia Market,Dia Market,,supermarket,,,,,,,,,,,43.5879187,-5.7670714
Dia,node/6353479057,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.5519429,-3.6306755
Dia,node/6354111961,Dia,Dia,,supermarket,Avenida de Castilla-La Mancha 5,Avenida de Castilla-La Mancha,5,16003,Cuenca,,,,,,40.0701026,-2.1374712
Dia,node/6354538643,Dialprix Center,Dia,,supermarket,Calle Juan XXIII,Calle Juan XXIII,,,,,,,,,28.0516097,-16.7192569
Dia,node/6355665820,Dia,Dia,,supermarket,,,,,,,,,,,43.6604146,-7.3588601
Dia,node/6355801944,Dialprix,Dialprix,,supermarket,,,,,,,,,,,38.3414798,-0.5101363
Dia,node/6355820761,Dia,Dia,,supermarket,,,,23700,Linares,,,,,,38.0939585,-3.6357913
Dia,node/6355820762,Dia,Dia,,supermarket,,,,23700,Linares,,,,,,38.0962235,-3.6371641
Dia,node/6356489870,Dia,Dia,,supermarket,,,,,,,,,,,42.1562785,-7.9540858
Dia,node/6374571513,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,yes,41.4094094,2.1550737
Dia,node/6402058724,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30; Su 10:00-14:30,,40.3839896,-3.6426564
