name,category,address,address2,city,state,ccaa,postal,country,phone,lat,lng,hours1,hours2,web,features,codsa,codat
Carrefour Express EESS Rutazar - Alicante,Supermercado Carrefour Express CEPSA,"Avenida Condomina,5",,Albufereta,Alicante,Comunidad Valenciana,03016,es,914 908 900,38.363614,-0.434789,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/rutazar-alicante-cepsa-s.aspx,,3704,4036
Carrefour Express EESS Arco ,Supermercado Carrefour Express CEPSA,"Autovía A7 (Mediterráneo), KM 182,5",,Marbella,Málaga,Andalucía,29600,es,914 908 900,36.508656,-4.864572,de 07:00 a 21:00,de 07:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/arco-marbella-cepsa-s.aspx,,3705,4035
Viajes Carrefour Humanes 1,Agencia de Viajes,"Calle Madrid, 35",,Humanes,Madrid,,28970,es,914982160,40.251372,-3.830254,Lunes a Viernes: 10:00-14:00 / 17:00-20:00. Sábados: 10:30-14:00 ,Consultar en agencia,,,2035,
Viajes Carrefour Los Angeles,Agencia de Viajes,"Avenida Andalucía, Km. 7,1",,Madrid,Madrid,,28041,es,913796190,40.372143,-3.694773,Lunes a Sábados: 10:00 - 22:00.,Consultar agencia,,,1825,
Viajes Carrefour Madrid - Hermanos Machado 5,Agencia de Viajes,"Calle Hermanos Machado, 5",,Madrid,Madrid,,28017,es,913681792,40.432510,-3.649160,Lunes a Viernes: 10:00-14:00 / 17:00-20:15. Sábados: 10:00-13:00,Consultar en agencia,,,1386,
Viajes Carrefour Parla 2,Agencia de Viajes,"Calle San Antón, 43",,Parla,Madrid,,28982,es,916982759,40.239882,-3.768655,Lunes a Viernes: de 10:00-20:00. Sábados: 10:00 a 14:00,Consultar en agencia,,,3015,
Viajes Carrefour Majadahonda,Agencia de Viajes,"C.C. Carrefour Majadahonda - Calle de Las Moreras, 2 - Pol. El Carralero",,Majadahonda,Madrid,,28220,es,916348380,40.452827,-3.867966,Lunes a Sábados: 10:00 - 22:00,Consultar agencia,,,1859,
Viajes Carrefour San Martín de Valdeiglesias 1,Agencia de Viajes,"Calle Corredera Baja, 13",,San Martín de Valdeiglesias,Madrid,,28680,es,918611877,40.361318,-4.398961,Lunes a viernes: de 09:30-14:00 / 17:00-20:30 Sábados: 10:30 a 13:00,Consultar en agencia,,,,
Viajes Carrefour Torrejón de Ardoz 1,Agencia de Viajes,"Calle Veredilla, 4",,Madrid,Madrid,,28850,es,916601207,40.461174,-3.473292,Lunes a Viernes: 10:00-14:00 / 17:00-20:00. Sábados: 10:30-13:30,Consultar en agencia,,,,
Viajes Carrefour Barbera del Valles 3,Agencia de Viajes,"Calle Verge De L'Assumpcio, 60",,Barbera del Valles,Barcelona,Cataluña / Catalunya,08210,es,937292203,41.518294,2.124250,-,Consultar en agencia,,,3038,
Viajes Carrefour Badia del Vallés 1,Agencia de Viajes,"Avenida de Burgos 32, Local 50",,Badía del Vallés,Barcelona,Cataluña / Catalunya,08214,es,937181765,41.509411,2.114139,-,Consultar en agencia,,,3037,
Viajes Carrefour Badalona,Agencia de Viajes,"Avda. Comunidad Europea, S/N",,Badalona,Barcelona,,08917,es,934840934,41.455690,2.227037,Lunes a Sábados: 10:00 - 21:00,Cerrado,,,1805,
Viajes Carrefour Torrejón de Ardoz 2,Agencia de Viajes,Avenida Unión Europea 19 Local 3B,,Madrid,Madrid,,28850,es,912279553,40.458548,-3.450438,Lunes a viernes: de 09:30-14:00 / 17:00-20:00 Sábados: 11:00 a 14:00,Consultar en agencia,,,,
Viajes Carrefour Barcelona - Passeig Sant Joan 132,Agencia de Viajes,"Passeig Sant Joan 132, Local 1",,Barcelona,Barcelona,,08037,es,934577123,41.563284,2.228561,Lunes a Viernes: 10:00-13:30 / 16:30-20:00. Sábados: 10:00-13:00,Consultar en agencia,,,,
Viajes Carrefour Sant Andreu de la Barca 1,Agencia de Viajes,"Calle Esport 3, Local C-1",,Sant Andreu de la Barca,Barcelona,,08740,es,936822299,41.449616,1.971640,Consultar en agencia,Consultar en agencia,,,,
Viajes Carrefour Sabadell 4,Agencia de Viajes,"Paseo Espronceda, 25",,Sabadell,Barcelona,,08204,es,934878207,41.528756,2.116273,Consultar en agencia,Consultar en agencia,,,,
Viajes Carrefour Castelldefels 1,Agencia de Viajes,"Passatge Mercé Rodoreda, 11 - Local 1",,Castelldefels,Barcelona,,08860,es,936367066,41.282628,1.974315,Lunes a Viernes: 09:30-13:30 / 16:30-20:00. Sábados: 10:00-13:30,Consultar en agencia,,,,
Viajes Carrefour Gran Via de L'Hospitalet,Agencia de Viajes,"C.C. Carrefour - Gran Vía De Las Cortes Catalanas, 75-93",,Hospitalet de Llobregat,Barcelona,,08908,es,932591180,41.358807,2.128477,Lunes a Sábados: 10:00 - 21:00,Consultar agencia,,,1852,
Viajes Carrefour Hospitalet de Llobregat 1,Agencia de Viajes,"Calle Marcelino Esquius, 46 (Esquina C/Moli)",,Hospitalet de Llobregat,Barcelona,,08906,es,934376000,41.370420,2.100239,Lunes a Viernes: 10:00-13:30 / 17:00-20:30. Sábados: 10:00-13:30,Consultar en agencia,,,,
Viajes Carrefour Manresa,Agencia de Viajes,"C.C. Carrefour - Calle Alvar Aalto, S/N",,Manresa,Barcelona,,08240,es,938787525,41.721698,1.843953,Lunes a Sábados: 10:00 - 21:00,Consultar agencia,,,1830,
Viajes Carrefour Hospitalet de Llobregat 3,Agencia de Viajes,Calle Florida 61,,Hospitalet de Llobregat,Barcelona,,08905,es,931971078,41.370007,2.1119844,Lunes a Viernes: 10:00-14:000 / 16:30-20:30. Sábados: 10:00-14:00,Consultar en agencia,,,2908,
Viajes Carrefour Sant Boi de Llobregat 2,Agencia de Viajes,"C/ Victor Balaguer, 57",,Barcelona,Barcelona,,08830,es,931258919,41.345542,2.036424,Lunes a viernes: 09:30-13:30 / 16:30-20:00 Sábados: 10:00-13:30,Consultar en agencia,,,,
Viajes Carrefour Ripollet 1,Agencia de Viajes,"Calle del Sol, 39",,Ripollet,Barcelona,,08291,es,935800941,41.498690,2.156640,Lunes a Viernes: 9:30-13:30 / 16:30-20:00. Sábados: 10:00-13:00,Consultar en agencia,,,,
Viajes Carrefour Figueres 1,Agencia de Viajes,"Calle Salvador Espriu, 1",,Figueres,Girona,,17600,es,972513710,42.260165,2.9674614,Lunes a Viernes: 10:00-13:30 / 16:30-20:00. Sábados: 10:00-13:00,Consultar en agencia,,,,
Viajes Carrefour Figueres 2,Agencia de Viajes,"C/ Lasauca, 14",,Barcelona,Barcelona,,17600,es,972672414,42.266130,2.958960,Lunes a viernes: 10:00-13:30 / 16:00-20:00 Sábados: 10:00-13:00,Consultar en agencia,,,,
Carrefour Express EESS Cuenca,Supermercado Carrefour Express CEPSA,"Carretera N 320 A, KM 138,5",,Cuenca,Cuenca,Castilla-La Mancha,16304,es,914 908 900,40.067572,-2.135016,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/cuenca-cepsa-s.aspx,,3707,4044
Carrefour Express EESS Son Armandams,Supermercado Carrefour Express CEPSA,"Avenida Joan Miró, 22",,Palma de Mallorca,Illes Balears,Islas Baleares / Illes Balears,07014,es,914 908 900,39.5656149,2.6264865,"de 08:00 a 20:00, sábados de 10:00 a 20:00",de 10:00 a 20:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/sonarmandams-cepsa-s.aspx,,3709,00X1
Carrefour Express Olivenza,Supermercado Carrefour Express,"Calle Lope de Vega, 3",,Olivenza,Badajoz,Extremadura,06100,es,914 908 900,38.685717,-7.098720,de 09:00 a 22:00,de 10:00 a 15:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/olivenza_badejoz-s.aspx,Entrega a domicilio,5422,6326
Carrefour Express Bakio,Supermercado Carrefour Express,"Calle Anbietako Goienkale, 2",,Bakio,Vizcaya,País Vasco/ Euskadi,48130,es,914 908 900,43.427635,-2.809390,de 09:00 a 21:00,de 09:30 a 13:30,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/bakio-s.aspx,Entrega a domicilio,3169,4047
Carrefour Express Vega de Espinareda,Supermercado Carrefour Express,"Avenida de Ancares, 21",,Vega de Espinareda,León,Castilla y León,24430,es,914 908 900,42.725605,-6.655529,"de 09:00 a 14:00 y de 16:30 a 20:30, sábados de 09:00 a 14:00 y de 17:00 a 20:30",cierra (de 09:00 a 14:00 si abre medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/vega_de_espinareda_leon-s.aspx,,2217,5265
Carrefour Express EESS La Goteta,Supermercado Carrefour Express CEPSA,"Avenida Denia, 60",,Alicante,Alicante,Comunidad Valenciana,03016,es,914 908 900,38.363504,-0.461665,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/la_goteta-cepsa-s.aspx,,3711,4042
EESS Cardedeu,Estación de Servicio,"Avenida Rei en Jaume, 238.",,Cardedeu,Barcelona,,08440,es,914 908 900,41.637833,2.373778,24 H,24 H,,,,
Carrefour Express EESS San Isidro,Supermercado Carrefour Express CEPSA,"Carretera N-340, P, K, 555, S.N",,Huercal-Overa,Almería,Andalucía,04600,es,914 908 900,37.39072,-1.94403,de 07:00 a 20:00,de 09:00 a 14:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/huercal_overa_sanisidrodealmeria-cepsa-s.aspx,,3715,4068
Carrefour Express EESS Nuestra Señora de Regla,Supermercado Carrefour Express CEPSA,"Avenida de la Diputación, s/n","CA-604, Km1",Chipiona,Cádiz,Andalucía,11550,es,914 908 900,36.738856,-6.432797,de 07:00 a 21:00,de 07:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/chipiona-cepsa-s.aspx,,3716,4069
Carrefour Express EESS Torremolinos,Supermercado Carrefour Express CEPSA,"Avenida Don Manuel Fraga Iribarne, 10",,Torremolinos,Málaga,Andalucía,29620,es,914 908 900,36.643389,-4.490972,de 07:00 a 21:00,de 07:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/torremolinos-cepsa-s.aspx,,3674,00S1
Carrefour Express EESS Lusitania,Supermercado Carrefour Express CEPSA,"Avenida de los Poblados, s/n",,Madrid,Madrid,Comunidad de Madrid,28025,es,914 908 900,40.373,-3.725611,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/lusitania-madrid-cepsa-s.aspx,,3604,002B
Carrefour Express EESS Mitre,Supermercado Carrefour Express CEPSA,"Ronda del General Mitre, 128",,Barcelona,Barcelona,Cataluña / Catalunya,08021,es,914 908 900,41.402583,2.137944,de 06:00 a 22:00,de 06:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/mitre-cepsa-s.aspx,Lavado de coches,3613,002J
Carrefour Express EESS El Cruce,Supermercado Carrefour Express CEPSA,"CR N-332, P.K 87,8",,Santa Pola,Alicante,Comunidad Valenciana,03130,es,914 908 900,38.197166590939105,-0.5621848436720372,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/el_cruce_cepsa-s.aspx,,3606,002F
Carrefour Express EESS La Mata,Supermercado Carrefour Express CEPSA,"Carretera N-332, P.K 63,3",,Torrevieja,Alicante,Comunidad Valenciana,03180,es,914 908 900,38.023178,-0.656889,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/la_mata_cepsa-s.aspx,,4710,5845
Carrefour Express Guardamar - Avenida Cervantes,Supermercado Carrefour Express,"Avenida de Cervantes, 124",,Guardamar del Segura,Alicante,Comunidad Valenciana,03140,es,914 908 900,38.076272,-0.650266,de 09:00 a 21:00,de 09:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/guardamar-s.aspx,Entrega a domicilio,2939,00JG
Carrefour Express EESS La Sal,Supermercado Carrefour Express CEPSA,"Carretera N-332A, P.K 46,6",,Torrevieja,Alicante,Comunidad Valenciana,03180,es,914 908 900,37.977271,-0.687437,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/la_sal_cepsa-s.aspx,,5291,5631
Carrefour Express EESS Miraflores,Supermercado Carrefour Express CEPSA,"Confluencia de la Calle de la Estación con la Ctra. M-610 - M-610, km 19.8",,Miraflores de la Sierra,Madrid,Comunidad de Madrid,28792,es,914 908 900,40.81431,-3.760675,de 05:30 a 21:00,de 05:30 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/miraflores-cepsa-s.aspx,,4797,6250
Carrefour Express EESS Salvador Maella,Supermercado Carrefour Express CEPSA,"Glorieta Mariano Salvador Maella, s/n",,Madrid,Madrid,Comunidad de Madrid,28035,es,914 908 900,40.47601,-3.722099,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/salvador_maella-cepsa-s.aspx,,3610,002A
Carrefour Express EESS Boadilla,Supermercado Carrefour Express CEPSA,"Carretera Campament - Boadilla, PK 6,500",,Boadilla del Monte,Madrid,Comunidad de Madrid,28660,es,914 908 900,40.396806,-3.842472,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/boadilla-cepsa-s.aspx,,3614,00CT
Carrefour Express EESS Muller Machado,Supermercado Carrefour Express CEPSA,"Avenida de Burgos, 34",,Valladolid,Valladolid,Castilla y León,47009,es,914 908 900,41.664119,-4.73065,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/muller_machado-cepsa-s.aspx,,4815,6439
Carrefour Express EESS Villanueva del Pardillo,Supermercado Carrefour Express CEPSA,"CR M-509 PK4,150",,Villanueva del Pardillo,Madrid,Comunidad de Madrid,28229,es,914 908 900,40.486119,-3.942529,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/villanuevadelpardillo_cepsa_s.aspx,,3617,00IR
Carrefour Express EESS Arganda del Rey - Madrid,Supermercado Carrefour Express CEPSA,"Avenida Valdearganda, 8",,Arganda del Rey,Madrid,Comunidad de Madrid,28500,es,914 908 900,40.310011,-3.450291,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/arganda_del_rey-cepsa-s.aspx,,3712,4073
Carrefour Express EESS La Morenica - Alicante,Supermercado Carrefour Express CEPSA,"Avenida de la Constitución, 206",,Villena,Alicante,Comunidad Valenciana,03400,es,914 908 900,38.643402,-0.869134,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/la_morenica-cepsa-s.aspx,,3718,4062
Carrefour Express Ronda del Pilar,Supermercado Carrefour Express,"Calle Ronda del Pilar, 45",,Badajoz,Badajoz,Extremadura,06002,es,914 908 900,38.8760031,-6.968048,"de 09:00 a 22:00, sábados y vísperas de festivo de 09:00 a 21:30",de 10:00 a 15:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/ronda_del_pilar-s.aspx,,3173,4070
Carrefour Express Calle Montera 32,Supermercado Carrefour Express,"Calle Montera, 32",,Madrid,Madrid,Comunidad de Madrid,28013,es,675084228,40.41879102037286,-3.7019999244261212,24 H,24 H (de 09:00 a 14:00 si abre medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/montera-s.aspx,Entrega a domicilio,2827,4032
Carrefour Express Fabero,Supermercado Carrefour Express,"Calle Gil y Carrasco, 12",,Fabero,León,Castilla y León,24420,es,657569957,42.766327,-6.626447,de 09:00 a 21:00,de 10:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/fabero_leon-s.aspx,,2720,6054
Carrefour Express EESS Greemoil,Supermercado Carrefour Express CEPSA,Polígono IA-5 PARCELA 2-6 PRADO VERA,,Leganés,Madrid,Comunidad de Madrid,28912,es,914 908 900,40.350566,-3.7227,de 07:00 a 21:00,de 07:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/greemoil-cepsa-s.aspx,,3714,4049
Carrefour Express EESS Fuente Álamo,Supermercado Carrefour Express CEPSA,"Carretera MURCIA 602 A, KM. 19",,Fuente Álamo,Murcia,Murcia,30320,es,914 908 900,37.723667,-1.164889,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/fuente_alamo-cepsa-s.aspx,,3719,4078
Carrefour Market Tolosa,Supermercado Carrefour Market,"Calle Larramendi, 32-34","Parcela 2 del PEOU del subambito 4,2 Isla Autovía",Tolosa,Guipúzcoa,País Vasco/ Euskadi,20400,es,606306204,43.1461492,-2.0713776,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/tolosa-market.aspx,,6807,4029
Carrefour Market Fuentes de Oñoro,Supermercado Carrefour Market,"Avenida Europa, 45",,Fuentes de Oñoro,Salamanca,Castilla y León,37480,es,914 908 900,40.60318,-6.81926,de 06:30 a 22:30,de 06:30 a 22:30,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/fuentes-de-onoro-market.aspx,,6308,4048
Carrefour Express Jaraíz de la Vera 2,Supermercado Carrefour Express,"Calle de los Derechos Humanos, 9",,Jaraíz de la Vera,Cáceres,Extremadura,10400,es,914 908 900,40.060241,-5.754045,de 09:00 a 14:30 y de 17:00 a 21:00,de 09:30 a 14:30,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/jaraiz-de-la-vera-s.aspx,,5433,6363
Carrefour Express EESS Los Arcos - Valencia,Supermercado Carrefour Express CEPSA,"CR V 6044, Km 6,300",,Masarrochos,Valencia,Comunidad Valenciana,46112,es,914 908 900,39.56125585603363,-0.4319116384058946,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/los-arcos-cepsa-s.aspx,,3721,4086
Carrefour Express Aguilar de Campoo,Supermercado Carrefour Express,"Avenida Ronda, 25",,Aguilar de Campoo,Palencia,Castilla y León,34800,es,914 908 900,42.7943278,-4.2578773,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/aguilar-de-campoo-s.aspx,Entrega a domicilio,5652,6608
Carrefour Express Vitigudino,Supermercado Carrefour Express,"Calle Pedro Velasco, 49, bajo",,Vitigudino,Salamanca,Castilla y León,37210,es,620714718,41.0092476,-6.4314969,de 09:00 a 21:00,no abre (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/vitigudino-s.aspx,Entrega a domicilio,3182,4109
Carrefour Express Calle Empecinado,Supermercado Carrefour Express,"Calle Empecinado, 23","Esq. Calle Salamanca, 9",Móstoles,Madrid,Comunidad de Madrid,28937,es,914 908 900,40.3224082,-3.8578655,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si abre medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/empecinado-s.aspx,,5067,5234
Carrefour Express EESS Navia,Supermercado Carrefour Express CEPSA,"PG. Salcedo, 2",,Navia,Asturias,Principado de Asturias,33710,es,914 908 900,43.535216,-6.693581,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/navia-cepsa-s.aspx,Lavado de coches,3723,4096
Carrefour Express EESS San Julian,Supermercado Carrefour Express CEPSA,"Calle Cuesta del Carrajete, 2",,Teruel,Teruel,Aragón,44003,es,914 908 900,40.33699,-1.10082,de 06:30 a 21:00,de 06:30 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/san-julian-cepsa-s.aspx,,3724,4093
Carrefour Express Ronda de Triana,Supermercado Carrefour Express,"Calle Ronda de Triana, 2",,Sevilla,Sevilla,Andalucía,41010,es,914 908 900,37.389094,-6.010591,"de 08:00 a 22:00, sábados de 09:00 a 22:00",de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/ronda-de-triana-s.aspx,Entrega a domicilio,2636,6241
Carrefour Express Plaza de Santa María,Supermercado Carrefour Express,"Calle San Salvador, 1",,Mérida,Badajoz,Extremadura,06800,es,914 908 900,38.9165024,-6.3477915,de 09:00 a 22:00,de 10:00 a 15:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/plaza-de-santa-maria-s.aspx,"Entrega a domicilio,Punto de reciclaje",3185,4114
Carrefour Express EESS Mallorca II,Supermercado Carrefour Express CEPSA,"Camino de los Reyes, 201. P.I. Can V",,Palma de Mallorca,Illes Balears,Islas Baleares / Illes Balears,07011,es,914 908 900,39.593,2.633472,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/mallorca2-cepsa-s.aspx,,3717,00X7
EESS Prat,Estación de Servicio,"Autovía de Castelldefells, km. 5.",,El Prat de Llobregat,Barcelona,Cataluña / Catalunya,08820,es,914 908 900,41.33425072135936,2.0904129748240616,24 H,24 H,,,0058_g,
Carrefour Express María Auxiliadora,Supermercado Carrefour Express,"Calle María Auxiliadora, 23",,Salamanca,Salamanca,Castilla y León,37004,es,914 908 900,40.9699837,-5.6590088,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/maria-auxiliadora-s.aspx,,5426,6328
Carrefour Express EESS Nuevo Mesoiro,Supermercado Carrefour Express CEPSA,"CR Feans, s/n",,Feans de A Coruña,Coruña,Galicia,15190,es,914 908 900,43.328550,-8.427178,de 07:00 a 23:00,de 07:00 a 23:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/nuevo-mesoiro-cepsa-s.aspx,Lavado de coches,3729,4127
Carrefour Express EESS Sierra de Outes,Supermercado Carrefour Express CEPSA,"CR AC-500, KM 10,5",,A Sierra de Outes,Coruña,Galicia,15230,es,914 908 900,42.837778,-8.900139,de 06:00 a 21:00,de 06:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/sierra-de-outes-cepsa-s.aspx,Lavado de coches,3731,4118
Carrefour Express EESS Canyelles,Supermercado Carrefour Express CEPSA,"Carretera C-15z, P.K. 6,1",,Canyelles,Barcelona,Cataluña / Catalunya,08811,es,914 908 900,41.283399,1.723815,de 07:00 a 21:00,de 09:00 a 17:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/canyelles-cepsa-s.aspx,Centro de lavado de coches,4782,6194
