osm_id,nome,marca,filial,tipo_comercio,amenidade,morada_completa,rua,numero_porta,codigo_postal,cidade,suburbio,estado,pais,telefone,email,website,horario,entrega,auto_checkout,estacionamento,acessibilidade_cadeira_rodas,latitude,longitude
node/1673750314,Mercadona,Mercadona,,supermarket,,Plaça de Sant Jordi 1,Plaça de Sant Jordi,1,43850,,,,,+34 977 35 27 20,,https://www.mercadona.es,Mo-Sa 09:15-21:15,,,,,41.0782607,1.1325878
node/1675139425,Mercadona,Mercadona,,supermarket,,Avinguda del Catedràtic Soler 40,Avinguda del Catedràtic Soler,40,3007,Alacant / Alicante,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:00,,,,yes,38.3397316,-0.4997953
node/1677723372,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,41.381252,2.1267921
node/1699217297,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.4959291,-0.3513194
node/1701411335,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,42.6046336,-5.5833451
node/1705594869,Mercadona,Mercadona,,supermarket,,Calle de Lope de Haro 20,Calle de Lope de Haro,20,28039,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:15,,,,yes,40.4570586,-3.7035106
node/1707333838,Mercadona,Mercadona,,supermarket,,C/ MENORCA (C.C. AQUA) 19,C/ MENORCA (C.C. AQUA) 19,,46023,València,,,,,,https://www.mercadona.es,Mo-Sa 10:00-22:00,,,,,39.4571156,-0.3452875
node/1710746453,Mercadona,Mercadona,,supermarket,,Carrer de Ramon Turró 331-335,Carrer de Ramon Turró,331-335,,,,,,+34 933082042,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,41.4061304,2.2109384
node/1710746461,Mercadona,Mercadona,,supermarket,,Carrer de Provençals 22 C,Carrer de Provençals,22 C,,,,,,+34 933082042,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,41.4064398,2.2101589
node/1711359436,Mercadona,Mercadona,"Mercadona - C/ Tarragona, 177",supermarket,,Carrer de Tarragona 177,Carrer de Tarragona,177,8014,Barcelona,,,,34938576759,,https://www.mercadona.es,Tu-Sa 09:00-21:30,,,,,41.3794731,2.1432138
node/1717553953,Mercadona,Mercadona,,supermarket,,,,,,,,,,+34 952404705,,https://www.mercadona.es,,,,,yes,36.7167469,-4.2920388
node/1718170782,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,36.7134767,-4.2583253
node/1722410533,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-22:00; Su off,,,,yes,37.3511902,-6.0250197
node/1732751061,Mercadona,Mercadona,,supermarket,,Avenida Reyes Católicos s/n,Avenida Reyes Católicos,s/n,,,,,,+34 922213659,,https://www.mercadona.es,"Mo-Sa 09:00-21:00,09:00-21:30",,,,,28.4634035,-16.2631468
node/1742084589,Mercadona,Mercadona,,supermarket,,Rúa Xohana Torres 12,Rúa Xohana Torres,12,15960,Ribeira,,,,+34 981 87 08 76,,https://www.mercadona.es,,,,,,42.5538296,-8.9966304
node/1763819913,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.4876267,-5.9352754
node/1768443500,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.1635434,-4.1298583
node/1769029587,Mercadona,Mercadona,,supermarket,,Calle de Arrastaria,Calle de Arrastaria,,28022,,,,,+34 91 747 39 25,,https://www.mercadona.es,Mo-Sa 10:00-22:00,,,,,40.4468717,-3.5865153
node/1783289787,Mercadona,Mercadona,,supermarket,,Carrer de Sueca 56,Carrer de Sueca,56,46006,València,,,,+34 963 41 35 22,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,39.4598674,-0.3741169
node/1783289793,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.465406,-0.3644473
node/1784797550,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,36.6010878,-4.5541675
node/1790008520,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,42.0040679,-4.5277751
node/1792880817,Mercadona,Mercadona,,supermarket,,Carrer d'Alboraia 39,Carrer d'Alboraia,39,46010,València,,,,+34 963620654,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,39.4839609,-0.3697138
node/1795420452,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,40.3158804,-3.8505156
node/1795984917,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,38.6905514,-4.108847
node/1795984919,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,38.6911023,-4.1095046
node/1797662448,Mercadona,Mercadona,,supermarket,,Avenida Ronda del Marrubial 27,Avenida Ronda del Marrubial,27,14007,Córdoba,,,,+34 957 26 42 29,,https://www.mercadona.es,,,,,yes,37.8925067,-4.7674415
node/1825683369,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.4267863,-0.4824276
node/1825683374,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.4335071,-0.4789878
node/1826257078,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:15-21:15,,,,yes,40.9369802,-4.111942
node/1828865809,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:15-21:15,,,,,40.5994339,-3.7161193
node/1836688333,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,38.4807727,-0.7808684
node/1838875965,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,27.7705381,-15.6060799
node/1841558130,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.consum.es,,,,,,38.885666,-0.2084148
node/1843221220,Mercadona,Mercadona,,supermarket,,Avenida de Santiago,Avenida de Santiago,,32001,Ourense,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:00,,,,,42.3488177,-7.8690069
node/1845444939,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,42.3175374,-7.8834476
node/1849010812,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,40.2852398,-3.7926877
node/1850882649,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.4616985,-0.3938248
node/1861058369,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,36.6581395,-4.5440265
node/1876391754,Mercadona,Mercadona,,supermarket,,Calle de Portugal 37,Calle de Portugal,37,28943,Fuenlabrada,,,,,,https://www.mercadona.es,Mo-Su 09:00-21:30,,,,,40.2847214,-3.809738
node/1884174760,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,36.4892973,-4.7196244
node/1888089400,Mercadona,Mercadona,Centro Comercial Los Arroyos,supermarket,,Calle Principal 90,Calle Principal,90,28280,,,,,+34 918533816,,https://www.mercadona.es,,,,,,40.6021413,-4.0589182
node/1888981760,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,28.468756,-16.2591886
node/1895412872,Mercadona,Mercadona,,supermarket,,Calle Anne Frank 1,Calle Anne Frank,1,4009,Almería,,,,+34 950332322,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,36.844815,-2.4357622
node/1904113440,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,37.1685222,-3.5967706
node/1906723995,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.3416599,-5.8334524
node/1909814737,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.3767542,-6.962657
node/1913038058,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.2212588,-7.3994488
node/1922779834,Mercadona,Mercadona,,supermarket,,Calle Góngora s/n,Calle Góngora,s/n,,,,,,+34 922220528,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,28.4616309,-16.259404
node/1926881991,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,42.6865769,-2.9482257
node/1929404439,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.3385438,-5.9266725
node/1937010568,Mercadona,Mercadona,,supermarket,,Calle Antonio Machado 125,Calle Antonio Machado,125,3182,Torrevieja,,,,+34 966 13 01 03,,https://www.mercadona.es,Mo-Su 09:00-21:30,,,,,37.9797938,-0.6765079
node/1939296045,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,41.3720043,2.0756661
node/1949144028,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,40.0240063,-6.0956215
node/1952367066,Mercadona,Mercadona,,supermarket,,,,,,Fuengirola,,,,,,https://www.mercadona.es,,,,,,36.5481036,-4.6176082
node/1967202811,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,40.7063366,0.5697475
node/1998376359,Mercadona,Mercadona,,supermarket,,,,,,,,,,+34 917 16 55 01,,https://www.mercadona.es,Mo-Sa 10:00-22:00,,,,,40.3364064,-3.525256
node/2005110314,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,yes,27.8397092,-15.4426023
node/2005278275,Mercadona,Mercadona,,supermarket,,Carrer de les Campanetes 2,Carrer de les Campanetes,2,7817,sa Carroca,,,,34871901220,,https://www.mercadona.es,Mo-Sa 09:00-21:30; Su off; PH off,,,,,38.9026635,1.3962383
node/2015113273,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.8981094,-6.5666816
node/2015284960,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,37.2065242,-7.2268378
node/2022269664,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,36.7483706,-5.1518454
node/2058694706,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:00,,,,yes,41.3958643,2.1504147
node/2066879207,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.5711424,3.2024389
node/2073299973,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,41.6165655,2.3025806
node/2086945438,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,28.4742326,-16.302226
node/2111021156,Mercadona,Mercadona,,supermarket,,Calle Carrera del Escultor Estévez 8,Calle Carrera del Escultor Estévez,8,,La Orotava,,,,34922333706,,,Mo-Sa 09:00-21:30,,,,,28.3899933,-16.5244404
node/2112865754,Mercadona,Mercadona,,supermarket,,Carrer de Miquel Servet 219,Carrer de Miquel Servet,219,8912,Badalona,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,41.4483841,2.2367572
node/2120121043,Mercadona,Mercadona,,supermarket,,Carrer de Calàbria 129,Carrer de Calàbria,129,8015,Barcelona,,,,,,https://www.mercadona.es,,,,,yes,41.3808618,2.1533419
node/2134892853,Mercadona,Mercadona,,supermarket,,Calle la Pilarica 4,Calle la Pilarica,4,4009,Almería,,,,+34 950140845,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,36.8515388,-2.4507873
node/2143279381,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,40.4607473,-3.4899241
node/2146955784,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:00,,,,yes,41.5271806,2.4326362
node/2151993115,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,36.4585878,-6.1975559
node/2162775985,Mercadona,Mercadona,,supermarket,,Avenida del Quinto Centenario,Avenida del Quinto Centenario,,,,,,,,,https://www.mercadona.es,,,,,,36.7784247,-6.3607507
node/2177283361,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,27.9956236,-15.4114313
node/2188250463,Mercadona,Mercadona,,supermarket,,Carrer de València 531-533,Carrer de València,531-533,8013,,,,,,,https://www.mercadona.es,,,,,,41.4065935,2.1816279
node/2189979514,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,37.8871788,-4.765824
node/2235052546,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,41.2823445,1.9745605
node/2241094988,Mercadona,Mercadona,,supermarket,,,,,41006,,,,,,,https://www.mercadona.es,,,,,,37.3720492,-5.9620406
node/2260915917,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,28.028623,-15.3951252
node/2269894831,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,41.6439203,-0.8797428
node/2276822037,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,41.1390774,1.2574185
node/2281179758,Mercadona,Mercadona,,supermarket,,Carrer d'Emili Baró 23,Carrer d'Emili Baró,23,46020,València,,,,+34 963 62 36 12,,https://www.mercadona.es,"Mo-Sa 09:00-21:30; Su,PH off",,,,,39.4855827,-0.3620859
node/2281497833,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.4908479,-0.3642425
node/2298525258,Mercadona,Mercadona,,supermarket,,Travesía do Porto s/n,Travesía do Porto s/n,,15864,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,42.8478395,-8.5809521
node/2301462360,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.2790752,-6.9302122
node/2301705963,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,36.8312032,-4.7051175
node/2306028936,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,41.7221972,1.8162089
node/2316931016,Mercadona,Mercadona,,supermarket,,Carrer d'Aragó 26,Carrer d'Aragó,26,7006,Palma de Mallorca,,,,+34 971 77 10 70,,https://www.mercadona.es,,,,,,39.5751082,2.6593014
node/2318289539,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,37.9926638,-1.1295693
node/2318289656,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,37.9931227,-1.1288821
node/2323990338,Mercadona,Mercadona,,supermarket,,Calle Antonio Gotor 6,Calle Antonio Gotor,6,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,38.9835835,-1.8582237
node/2323990339,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,38.9932532,-1.8729819
node/2323990340,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,38.9764214,-1.8483506
node/2323990341,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,38.999033,-1.8636326
node/2335651343,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,39.0001153,-1.8573443
node/2335839700,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,36.5975291,-6.2306479
node/2339346831,Mercadona,Mercadona,,supermarket,,Passatge de Torné 1-13,Passatge de Torné,1-13,8033,Barcelona,,,,,,https://www.mercadona.es,Mo-Sa 09:15-21:15,,,,yes,41.4490455,2.1920367
node/2341628730,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-22:00,,,,,38.9913053,-1.8471032
node/2372695520,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:00,,,,,40.3488927,-1.108426
node/2380278227,Mercadona,Mercadona,,supermarket,,Carrer Cardenal Vidal i Barraquer 3,Carrer Cardenal Vidal i Barraquer,3,,Tarragona,,,,,,https://www.mercadona.es,,,,,,41.120609,1.2401035
node/2380342431,Mercadona,Mercadona,,supermarket,,Calle Paloma,Calle Paloma,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-22:00,,,,,36.6021613,-4.5322251
node/2398686732,Mercadona,Mercadona,,supermarket,,Calle Pinito del Oro 4,Calle Pinito del Oro,4,4009,Almería,,,,+34 950315184,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,36.8566565,-2.4533956
node/2404886761,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.3972073,-6.0335377
node/2406989021,Mercadona,Mercadona,,supermarket,,Carrer de Manuel del Palacio 16,Carrer de Manuel del Palacio,16,25002,Lleida,,,,,,https://www.mercadona.es,,,,,,41.6117765,0.6174201
node/2407199711,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,41.0520545,-0.1309126
node/2412613496,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,42.4312143,-8.8065142
node/2423845776,Mercadona,Mercadona,,supermarket,,Plaza Reyes Magos s/n,Plaza Reyes Magos,s/n,28007,Madrid,,,,,,https://www.mercadona.es,,,,,,40.4090831,-3.676125
node/2428835230,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,38.7815117,-0.4435956
node/2432162087,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,38.4722502,-1.3150525
node/2434258904,Mercadona,Mercadona,,supermarket,,Camino de Ronda 43,Camino de Ronda,43,18004,Granada,,,,+34 958522057,,https://www.mercadona.es,,,,,,37.1673041,-3.6048696
node/2446436319,Mercadona,Mercadona,,supermarket,,Calle de Antonio López 113,Calle de Antonio López,113,28026,Madrid,,,,,,https://www.mercadona.es,,,,,yes,40.3893878,-3.7004158
node/2447003786,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,37.0183454,-4.5577429
node/2448513640,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.9914644,-0.0643631
node/2455752346,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,41.8614957,3.1313166
node/2457256739,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,09:00-21:30,,,,,42.0125281,-4.5189756
node/2457703141,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.9166407,-6.8237334
node/2464737324,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:00,,,,,41.3762564,2.149715
node/2470792007,Mercadona,Mercadona,,supermarket,,Avenguda Baile Calbetó Barra,Avenguda Baile Calbetó Barra,,25530,Vielha,,,,34973307265,,https://www.mercadona.es,Mo-Sa 09:15-21:15,,,,,42.7036565,0.7942543
node/2492487047,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,36.4919395,-5.0178078
node/2499094311,Mercadona,Mercadona,,supermarket,,Calle Alemania s/n,Calle Alemania,s/n,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,36.7367373,-4.6145836
node/2499291045,Mercadona,Mercadona,,supermarket,,Avenida Rey Juan Carlos I 50,Avenida Rey Juan Carlos I,50,,,,,,+34 950328024,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,36.7660049,-2.6115052
node/2529007442,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,38.1299235,-0.8768304
node/2535496908,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.1958755,-4.0514548
node/2540081778,Mercadona,Mercadona,,supermarket,,Avenida da Maía 75,Avenida da Maía,75,15220,Bertamiráns,,,,+34 981883877,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,42.8604408,-8.6501808
node/2541020347,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Su 09:00-21:30,,,,,42.6488925,-8.8797668
node/2542975127,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.6163308,-1.0237103
node/2543370971,Mercadona,,,supermarket,,,,,15930,Boiro,,,,,,,,,,,,42.6476125,-8.8835304
node/2564715456,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,38.6975996,-0.4838263
node/2582057369,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,38.9950641,-1.8613987
node/2586501986,Mercadona,Mercadona,,supermarket,,Calle de Miguel de Unamuno,Calle de Miguel de Unamuno,,47008,,,,,,,https://www.mercadona.es,,,,,,41.6114024,-4.7518184
node/2594682523,Mercadona,Mercadona,,supermarket,,Calle Infanta Leonor 2,Calle Infanta Leonor,2,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,42.9342039,-3.4966625
node/2597023712,Mercadona,Mercadona,,supermarket,,Carrer de Sant Llatzer 54,Carrer de Sant Llatzer,54,,,,,,34972672013,,https://www.mercadona.es,Mo-Sa 09:00-21:00,,,,yes,42.2650251,2.96663
node/2606392421,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,40.5228233,-3.8911589
node/2607756275,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,28.4873934,-16.3185504
node/2609334144,,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.4896473,-0.4560127
node/2610086489,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,Mo-Sa 09:00-21:30,,,,,28.1096847,-15.5106868
node/2611365205,Mercadona,Mercadona,,supermarket,,Calle de Ramón Muntaner 4,Calle de Ramón Muntaner,4,46950,Xirivella,,,,,,https://www.mercadona.es,09:00-21:30,,,,,39.4681473,-0.4262298
node/2618477150,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,37.6089341,-0.98881
node/2618477312,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,37.6096441,-0.9889707
node/2620242574,Mercadona,Mercadona,,supermarket,,Calle de Manuel Machado 10,Calle de Manuel Machado,10,28030,Madrid,,,,,,https://www.mercadona.es,,,,,,40.4117919,-3.6593671
node/2624026041,Mercadona,Mercadona,,supermarket,,Carrer del Consell de Cent 366,Carrer del Consell de Cent,366,,Barcelona,,,,+34 932 72 55 86,,https://www.mercadona.es,Mo-Sa 09:00-21:00,,,,yes,41.394526,2.1704485
node/2624118109,Mercadona,Mercadona,,supermarket,,,,,,,,,,+34 91 888 34 96,,https://www.mercadona.es,,,,,,40.4947134,-3.3590957
node/2639403049,Mercadona,Mercadona,,supermarket,,,,,,Villacarrillo,,,,,,https://www.mercadona.es,,,,,,38.117561,-3.0854302
node/2639680856,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,Mo-Sa 09:00-21:00,,,,yes,41.383364,2.1397071
node/2643381969,Mercadona,Mercadona,,supermarket,,Camino del Físico,Camino del Físico,,,Écija,,,,,,https://www.mercadona.es,,,,,,37.5395984,-5.0880186
node/2643524293,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,yes,36.6582557,-4.475698
node/2656559195,Mercadona,Mercadona,,supermarket,,Calle Alfaro s/n,Calle Alfaro,s/n,38003,Santa Cruz de Tenerife,,,,+34 922 24 63 56,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,,28.4659198,-16.2548989
node/2669068590,Mercadona,Mercadona,,supermarket,,Carrer de Viladomat 275-285,Carrer de Viladomat,275-285,,Barcelona,,,,,,https://www.mercadona.es,,,,,,41.3876396,2.1465409
node/2669326380,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,,,,,,,39.8845551,4.2366223
node/2682214297,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,40.0589083,-3.6061238
node/2682321456,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.4516666,-0.3889864
node/2682321461,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,39.452159,-0.3898444
node/2692574043,Mercadona,Mercadona,,supermarket,,Bulevar de la Ciudad de Vícar 2,Bulevar de la Ciudad de Vícar,2,4738,,,,,+34 950554321,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,36.8021302,-2.6404553
node/2698472250,Mercadona,Mercadona,,supermarket,,,,,,,,,,,,https://www.mercadona.es,,,,,,36.7487533,-4.0576969
node/2701353355,Mercadona,Mercadona,,supermarket,,Avinguda de la Malva-rosa 84,Avinguda de la Malva-rosa,84,46011,València,,,,34963556777,,https://www.mercadona.es,Mo-Sa 09:00-21:30,,,,yes,39.4807087,-0.3279389
